timestamp,date,hour,store_id,store_city,store_format,sku_id,on_hand_units,on_shelf_units,backroom_units,planogram_capacity_units,pos_sales_units,returns_units,waste_units,stockout_flag,stockout_minutes_in_hour,price,promo_flag,promo_type,footfall_count,delivery_received_flag,sku_name,category,shelf_life_days,base_demand_index
2025-12-03 10:00:00,2025-12-03,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,35,11.7,0,,110,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 11:00:00,2025-12-03,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,55,13.5,0,,216,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 12:00:00,2025-12-03,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,39,6.33,0,,171,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 13:00:00,2025-12-03,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,55,12.23,0,,194,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 14:00:00,2025-12-03,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,30,14.38,0,,224,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 15:00:00,2025-12-03,15,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,1,Y,30,6.18,0,,124,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 16:00:00,2025-12-03,16,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,1,0,Y,19,8.25,0,,123,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 17:00:00,2025-12-03,17,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,59,13.89,0,,85,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 18:00:00,2025-12-03,18,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,22,7.93,1,bundle,242,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 19:00:00,2025-12-03,19,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,30,12.11,0,,216,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 20:00:00,2025-12-03,20,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,40,8.91,0,,208,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 21:00:00,2025-12-03,21,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,42,6.37,0,,190,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 22:00:00,2025-12-03,22,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,20,8.88,0,,218,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-03 23:00:00,2025-12-03,23,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,N,0,12.54,0,,102,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 00:00:00,2025-12-04,0,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,1,0,Y,28,14.35,0,,165,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 01:00:00,2025-12-04,1,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,48,11.81,0,,132,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 02:00:00,2025-12-04,2,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,1,Y,40,13.24,0,,132,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 03:00:00,2025-12-04,3,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,N,0,13.58,0,,106,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 04:00:00,2025-12-04,4,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,Y,24,14.31,0,,126,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 05:00:00,2025-12-04,5,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,1,0,Y,25,10.97,0,,157,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 06:00:00,2025-12-04,6,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,Y,33,6.32,0,,79,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 07:00:00,2025-12-04,7,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,1,Y,39,14.48,0,,121,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 08:00:00,2025-12-04,8,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,12,10.65,1,discount,147,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 09:00:00,2025-12-04,9,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,N,0,8.75,0,,101,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 10:00:00,2025-12-04,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,41,8.33,0,,107,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 11:00:00,2025-12-04,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,28,4.92,1,discount,172,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 12:00:00,2025-12-04,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,2,Y,53,10.47,0,,210,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 13:00:00,2025-12-04,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-6,-6,0,77,0,0,0,Y,57,9.31,0,,210,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 14:00:00,2025-12-04,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-6,-6,0,77,0,0,1,Y,25,9.94,0,,226,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 15:00:00,2025-12-04,15,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,22,9.65,0,,108,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 16:00:00,2025-12-04,16,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,33,12.31,0,,165,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 17:00:00,2025-12-04,17,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,17,7.61,0,,132,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 18:00:00,2025-12-04,18,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,44,12.24,1,discount,277,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 19:00:00,2025-12-04,19,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,44,10.94,0,,240,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 20:00:00,2025-12-04,20,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,0,Y,34,6.24,0,,252,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 21:00:00,2025-12-04,21,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-7,-7,0,77,0,0,1,Y,41,9.46,0,,221,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 22:00:00,2025-12-04,22,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-8,-8,0,77,0,0,0,Y,36,14.43,0,,255,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-04 23:00:00,2025-12-04,23,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-8,-8,0,77,0,0,0,N,0,11.25,0,,76,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 00:00:00,2025-12-05,0,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-8,-8,0,77,0,0,1,Y,48,12.36,0,,190,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 01:00:00,2025-12-05,1,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-9,-9,0,77,0,0,0,Y,51,8.17,0,,173,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 02:00:00,2025-12-05,2,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-9,-9,0,77,0,0,0,N,0,13.04,0,,208,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 03:00:00,2025-12-05,3,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-9,-9,0,77,0,1,0,Y,45,13.64,0,,133,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 04:00:00,2025-12-05,4,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-9,-9,0,77,0,0,1,N,0,10.17,0,,97,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 05:00:00,2025-12-05,5,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-10,-10,0,77,0,0,0,N,0,11.53,0,,133,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 06:00:00,2025-12-05,6,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-10,-10,0,77,0,0,0,Y,48,11.05,0,,186,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 07:00:00,2025-12-05,7,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-10,-10,0,77,0,0,0,Y,24,10.99,0,,94,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 08:00:00,2025-12-05,8,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-10,-10,0,77,0,0,1,N,0,7.72,0,,134,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 09:00:00,2025-12-05,9,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,28,28,0,77,1,0,0,N,0,12.41,0,,111,1,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 10:00:00,2025-12-05,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,27,27,0,77,3,1,1,N,0,8.02,0,,94,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 11:00:00,2025-12-05,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,23,23,0,77,6,0,0,N,0,7.81,0,,239,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 12:00:00,2025-12-05,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,17,17,0,77,9,0,0,N,0,11.32,0,,283,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 13:00:00,2025-12-05,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,8,8,0,77,7,0,0,N,0,11.66,0,,213,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 14:00:00,2025-12-05,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,1,1,0,77,1,1,0,Y,56,10.22,0,,210,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 15:00:00,2025-12-05,15,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,58,7.19,0,,152,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 16:00:00,2025-12-05,16,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,16,12.31,0,,131,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 17:00:00,2025-12-05,17,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,51,13.63,0,,164,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 18:00:00,2025-12-05,18,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,2,0,Y,12,6.79,0,,314,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 19:00:00,2025-12-05,19,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,2,0,Y,21,7.66,0,,302,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 20:00:00,2025-12-05,20,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,1,0,Y,26,8.01,0,,300,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 21:00:00,2025-12-05,21,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,58,9.63,1,bundle,245,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 22:00:00,2025-12-05,22,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,57,10.47,1,BOGO,265,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-05 23:00:00,2025-12-05,23,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,27,13.81,0,,161,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 00:00:00,2025-12-06,0,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,N,0,6.56,0,,150,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 01:00:00,2025-12-06,1,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,3,N,0,10.24,0,,155,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 02:00:00,2025-12-06,2,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,Y,17,13.07,0,,123,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 03:00:00,2025-12-06,3,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,Y,20,7.15,0,,166,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 04:00:00,2025-12-06,4,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,0,Y,27,7.99,0,,131,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 05:00:00,2025-12-06,5,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-3,-3,0,77,0,0,1,N,0,9.26,0,,113,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 06:00:00,2025-12-06,6,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,N,0,10.13,0,,152,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 07:00:00,2025-12-06,7,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,43,9.06,0,,160,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 08:00:00,2025-12-06,8,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,55,12.33,1,discount,210,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 09:00:00,2025-12-06,9,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,114,77,37,77,1,0,10,N,0,10.86,0,,195,1,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 10:00:00,2025-12-06,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,103,77,26,77,2,0,1,N,0,6.82,0,,133,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 11:00:00,2025-12-06,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,100,77,23,77,6,0,7,N,0,10.86,0,,275,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 12:00:00,2025-12-06,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,87,77,10,77,4,0,4,N,0,12.99,0,,229,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 13:00:00,2025-12-06,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,79,77,2,77,8,0,1,N,0,14.68,0,,274,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 14:00:00,2025-12-06,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,70,70,0,77,6,1,3,N,0,14.6,0,,284,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 15:00:00,2025-12-06,15,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,61,61,0,77,5,0,0,N,0,12.18,0,,151,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 16:00:00,2025-12-06,16,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,56,56,0,77,3,0,1,N,0,12.58,0,,177,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 17:00:00,2025-12-06,17,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,52,52,0,77,6,0,2,N,0,7.02,0,,176,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 18:00:00,2025-12-06,18,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,44,44,0,77,14,0,0,N,0,9.74,1,bundle,276,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 19:00:00,2025-12-06,19,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,30,30,0,77,10,1,0,N,0,7.99,0,,311,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 20:00:00,2025-12-06,20,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,20,20,0,77,16,1,0,N,0,15.0,0,,243,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 21:00:00,2025-12-06,21,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,4,4,0,77,4,0,0,Y,49,7.39,1,bundle,317,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 22:00:00,2025-12-06,22,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,1,0,Y,56,12.72,0,,282,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-06 23:00:00,2025-12-06,23,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,1,0,Y,21,14.25,0,,170,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 00:00:00,2025-12-07,0,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,16,14.81,0,,105,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 01:00:00,2025-12-07,1,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,0,Y,10,13.07,0,,96,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 02:00:00,2025-12-07,2,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,0,0,0,77,0,0,1,Y,47,9.29,0,,155,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 03:00:00,2025-12-07,3,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,40,13.27,0,,114,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 04:00:00,2025-12-07,4,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,1,0,Y,40,10.54,0,,134,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 05:00:00,2025-12-07,5,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,12,12.77,0,,135,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 06:00:00,2025-12-07,6,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,1,0,Y,46,7.65,0,,130,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 07:00:00,2025-12-07,7,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,1,0,Y,46,10.66,0,,120,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 08:00:00,2025-12-07,8,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,55,8.4,0,,91,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 09:00:00,2025-12-07,9,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,15,14.9,0,,92,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 10:00:00,2025-12-07,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,52,9.09,0,,132,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 11:00:00,2025-12-07,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,2,0,Y,55,5.25,1,discount,158,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 12:00:00,2025-12-07,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,29,14.2,0,,134,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 13:00:00,2025-12-07,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,0,Y,41,8.76,0,,190,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 14:00:00,2025-12-07,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-1,-1,0,77,0,0,1,Y,35,6.73,0,,145,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 15:00:00,2025-12-07,15,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,1,0,N,0,13.01,0,,31,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 16:00:00,2025-12-07,16,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,0,Y,53,11.35,0,,113,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 17:00:00,2025-12-07,17,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-2,-2,0,77,0,0,2,N,0,7.42,0,,74,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 18:00:00,2025-12-07,18,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,39,7.89,0,,176,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 19:00:00,2025-12-07,19,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,37,12.78,0,,131,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 20:00:00,2025-12-07,20,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,28,9.78,0,,189,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 21:00:00,2025-12-07,21,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,47,11.3,0,,205,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 22:00:00,2025-12-07,22,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,0,Y,46,8.72,0,,123,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-07 23:00:00,2025-12-07,23,ST_RIYADH_STREET_01,Riyadh,street,SKU_401,-4,-4,0,77,0,0,1,Y,36,13.68,0,,137,0,Baklava Assortment,Arabic Sweets,10,1.0933333333333333
2025-12-01 00:00:00,2025-12-01,0,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,86,61,25,61,0,0,0,N,0,12.34,0,,114,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 01:00:00,2025-12-01,1,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,86,61,25,61,1,0,5,N,0,14.46,0,,100,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 02:00:00,2025-12-01,2,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,137,61,76,61,0,1,0,N,0,11.79,0,,60,1,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 03:00:00,2025-12-01,3,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,137,61,76,61,0,0,13,N,0,7.24,0,,108,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 04:00:00,2025-12-01,4,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,124,61,63,61,1,0,6,N,0,13.64,0,,114,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 05:00:00,2025-12-01,5,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,117,61,56,61,2,0,0,N,0,11.6,0,,141,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 06:00:00,2025-12-01,6,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,115,61,54,61,0,0,6,N,0,12.95,0,,159,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 07:00:00,2025-12-01,7,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,109,61,48,61,1,0,4,N,0,7.4,0,,114,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 08:00:00,2025-12-01,8,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,104,61,43,61,2,0,2,N,0,14.73,0,,80,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 09:00:00,2025-12-01,9,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,100,61,39,61,5,1,0,N,0,13.74,0,,128,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 10:00:00,2025-12-01,10,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,95,61,34,61,2,0,0,N,0,10.6,0,,189,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 11:00:00,2025-12-01,11,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,93,61,32,61,3,0,2,N,0,13.33,0,,204,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 12:00:00,2025-12-01,12,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,88,61,27,61,0,0,5,N,0,12.18,0,,210,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 13:00:00,2025-12-01,13,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,83,61,22,61,5,0,8,N,0,13.7,0,,143,0,Maamoul Dates,Arabic Sweets,12,1.12
2025-12-01 14:00:00,2025-12-01,14,ST_RIYADH_STREET_01,Riyadh,street,SKU_402,70,61,9,61,6,0,0,N,0,13.42,0,,196,0,Maamoul Dates,Arabic Sweets,12,1.12
